CustomerID,Phone Service,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies
0829-DDVLK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1399-UBQIU,Yes,DSL,No,No,Yes,No,Yes,Yes
1813-JLKWR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0336-PIKEI,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
7322-OCWHC,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
9537-VHDTA,Yes,DSL,Yes,No,No,No,No,No
4957-TIALW,Yes,DSL,Yes,Yes,Yes,Yes,No,No
2054-PJOCK,Yes,DSL,No,No,Yes,Yes,Yes,Yes
9150-HEPMB,Yes,DSL,Yes,No,Yes,No,No,No
9030-QGZNL,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3126-WQMGH,Yes,DSL,No,No,No,No,No,No
7176-WRTNX,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5732-IKGQH,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9239-GZHZE,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7205-BAIAD,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0093-EXYQL,Yes,Fiber optic,No,No,No,No,Yes,Yes
8064-RAVOH,Yes,DSL,No,No,Yes,No,No,No
0219-QAERP,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9168-INPSZ,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
0015-UOCOJ,Yes,DSL,Yes,No,No,No,No,No
5334-AFQJB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2754-SDJRD,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
8963-JLGJT,Yes,DSL,Yes,No,Yes,No,No,No
1465-LNTLJ,Yes,DSL,No,No,Yes,Yes,No,Yes
2135-DQWAQ,Yes,Fiber optic,No,Yes,No,No,Yes,No
4056-QHXHZ,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
7401-JIXNM,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9339-FIIJL,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
4706-DGAHW,Yes,DSL,No,No,No,No,No,No
6670-MFRPK,Yes,Fiber optic,No,No,Yes,No,No,No
6177-PEVRA,Yes,DSL,Yes,Yes,No,No,No,No
4813-HQMGZ,Yes,Fiber optic,No,No,No,Yes,No,Yes
7579-KKLOE,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8402-EIVQS,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
4947-DSMXK,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
7245-NIIWQ,Yes,Fiber optic,No,No,No,No,No,No
0002-ORFBO,Yes,DSL,No,Yes,No,Yes,Yes,No
3324-OIRTO,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5414-OFQCB,Yes,Fiber optic,No,No,No,Yes,Yes,No
4967-WPNCF,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8552-OBVRU,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
8499-BRXTD,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9154-QDGTH,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
8197-BFWVU,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2577-GVSIL,Yes,DSL,No,No,No,Yes,Yes,Yes
9367-OIUXP,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6770-UAYGJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6463-HHXJR,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
7928-VJYAB,Yes,Fiber optic,No,No,No,No,Yes,Yes
1187-WILMM,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9776-OJUZI,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
1306-RPWXZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3097-PYWXL,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2266-SJNAT,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0869-PAPRP,Yes,Fiber optic,No,No,Yes,No,Yes,No
4238-JSSWH,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2972-YDYUW,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
1104-FEJAM,Yes,DSL,No,Yes,No,No,No,Yes
2809-ILCYT,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5499-ECUTN,Yes,DSL,Yes,No,Yes,No,Yes,No
4981-FLTMF,Yes,DSL,Yes,Yes,No,Yes,No,No
9121-PHQSR,Yes,Fiber optic,No,No,No,No,Yes,No
3113-IWHLC,Yes,DSL,Yes,No,Yes,No,No,No
4277-BWBML,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0234-TEVTT,No,DSL,Yes,No,Yes,No,No,Yes
4304-TSPVK,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1552-AAGRX,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
2637-FKFSY,Yes,DSL,No,No,No,No,No,No
9796-MVYXX,No,DSL,Yes,No,Yes,Yes,No,No
7874-ECPQJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0020-INWCK,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
7089-RKVSZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2683-JXWQQ,No,DSL,Yes,No,Yes,No,No,No
9548-ZMVTX,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
8739-XNIKG,Yes,Fiber optic,No,No,No,No,Yes,No
9755-JHNMN,Yes,DSL,Yes,Yes,Yes,Yes,No,No
3981-QSVQI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2789-HQBOU,Yes,Fiber optic,No,No,No,No,No,Yes
9424-CMPOG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5067-WJEUN,Yes,DSL,Yes,Yes,No,No,No,No
3450-WXOAT,Yes,DSL,No,No,No,No,No,No
9251-WNSOD,Yes,DSL,Yes,Yes,Yes,No,No,Yes
6974-DAFLI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2616-UUTFK,Yes,DSL,Yes,Yes,Yes,No,Yes,No
7064-JHXCE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7989-AWGEH,No,DSL,Yes,No,No,No,No,Yes
4373-VVHQL,Yes,DSL,No,No,No,No,No,No
4559-UWIHT,Yes,Fiber optic,No,Yes,Yes,No,No,No
7268-IGMFD,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
6650-BWFRT,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9570-KYEUA,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes
6993-YGFJV,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2712-SYWAY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0730-BGQGF,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5498-IBWPI,Yes,DSL,No,No,No,Yes,No,No
9101-NTIXF,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0013-SMEOE,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9314-QDMDW,Yes,DSL,No,Yes,No,No,Yes,No
9308-ANMVE,Yes,DSL,Yes,Yes,No,No,No,No
3413-DHLPB,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
7649-PHJVR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6114-TCFID,No,DSL,Yes,Yes,No,Yes,No,No
3787-TRIAL,No,DSL,No,No,No,No,No,No
2573-GYRUU,Yes,Fiber optic,No,No,Yes,No,No,Yes
5156-UMKOW,No,DSL,No,Yes,No,No,No,No
1247-QBVSH,Yes,DSL,No,Yes,No,No,No,No
6734-GMPVK,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
9822-OAOVB,Yes,DSL,No,No,No,No,No,Yes
6161-ERDGD,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
1226-JZNKR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7318-EIVKO,Yes,DSL,No,No,No,No,Yes,No
3771-PZOBW,Yes,Fiber optic,No,No,Yes,No,Yes,No
8231-BSWXX,Yes,Fiber optic,No,Yes,No,No,No,No
6486-LHTMA,Yes,Fiber optic,No,No,Yes,No,Yes,No
4083-BFNYK,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
7389-KBFIT,No,DSL,No,Yes,No,No,No,No
7176-WIONM,No,DSL,No,No,Yes,No,Yes,Yes
5141-ZUVBH,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes
1089-HDMKP,Yes,DSL,No,Yes,No,Yes,No,No
7623-HKYRK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0310-SUCIN,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5197-PYEPU,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
6619-RPLQZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3275-RHRNE,No,DSL,No,Yes,Yes,Yes,Yes,Yes
3503-TYDAY,Yes,Fiber optic,No,Yes,No,No,No,No
6901-GOGZG,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
7021-XSNYE,No,DSL,Yes,No,Yes,Yes,No,Yes
9621-OUPYD,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8982-NHAVY,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4307-KWMXE,No,DSL,No,Yes,No,Yes,No,No
0141-YEAYS,Yes,Fiber optic,No,Yes,Yes,No,No,No
2450-ZKEED,Yes,DSL,No,No,Yes,Yes,No,No
3694-DELSO,No,DSL,Yes,No,No,No,Yes,No
3893-JRNFS,No,DSL,No,No,Yes,No,No,Yes
9603-OAIHC,Yes,Fiber optic,No,No,No,No,No,No
1133-KXCGE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0142-GVYSN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1049-FYSYG,No,DSL,No,Yes,Yes,No,No,No
8406-LNMHF,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
1821-BUCWY,Yes,DSL,Yes,No,Yes,No,No,No
0023-UYUPN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8314-DPQHL,No,DSL,Yes,No,Yes,Yes,No,Yes
1465-WCZVT,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9481-SFCQY,Yes,DSL,No,No,Yes,No,Yes,No
6360-SVNWV,Yes,Fiber optic,Yes,No,No,No,No,No
0567-GGCAC,Yes,DSL,Yes,Yes,Yes,No,No,No
8884-MRNSU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2171-UDMFD,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9050-IKDZA,Yes,Fiber optic,No,No,No,No,Yes,No
9802-CAQUT,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
0187-WZNAB,Yes,Fiber optic,Yes,No,No,No,No,No
1475-VWVDO,Yes,Fiber optic,No,No,Yes,No,No,No
1357-MVDOZ,Yes,DSL,No,No,Yes,No,Yes,No
7602-MVRMB,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1197-BVMVG,Yes,Fiber optic,No,No,No,No,No,No
5406-KGRMX,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5968-HYJRZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5198-EFNBM,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
7516-GMHUV,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
7140-ADSMJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2230-XTUWL,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7706-YLMQA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2585-KTFRE,Yes,DSL,Yes,Yes,No,Yes,No,Yes
7994-UYIVZ,Yes,Fiber optic,No,No,No,No,No,Yes
7717-BICXI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6559-RAKOZ,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
4716-MRVEN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2143-LJULT,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3200-MNQTF,Yes,DSL,Yes,Yes,Yes,Yes,No,No
6164-HXUGH,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5630-IXDXV,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0320-DWVTU,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
9135-MGVPY,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1212-GLHMD,Yes,Fiber optic,Yes,No,No,No,No,Yes
7878-JGDKK,Yes,DSL,No,No,No,No,No,No
1088-AUUZZ,Yes,DSL,Yes,Yes,No,Yes,No,Yes
6614-YWYSC,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9588-OZDMQ,Yes,DSL,No,No,No,No,No,No
6476-EPYZR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1174-FGIFN,Yes,Fiber optic,No,No,No,Yes,No,Yes
6620-HVDUJ,Yes,DSL,Yes,Yes,No,Yes,No,No
1032-MAELW,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
7641-TQFHN,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
1552-TKMXS,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8622-ZLFKO,Yes,Fiber optic,No,Yes,No,No,No,Yes
6188-UXBBR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2333-KWEWW,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5702-SKUOB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1134-YWTYF,Yes,DSL,No,Yes,No,Yes,No,No
6061-GWWAV,Yes,DSL,Yes,Yes,Yes,No,Yes,No
0679-TDGAK,Yes,DSL,Yes,No,No,Yes,Yes,Yes
6585-WCEWR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9067-YGSCA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9067-SQTNS,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1776-SPBWV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8735-SDUFN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9668-PUGNU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9405-GPBBG,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1926-QUZNN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7016-NVRIC,Yes,Fiber optic,Yes,No,Yes,No,No,Yes
5829-NVSQN,Yes,DSL,Yes,No,Yes,Yes,No,Yes
9565-AXSMR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8869-LIHMK,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0447-RXSGD,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4927-WWOOZ,Yes,Fiber optic,No,No,Yes,No,Yes,No
5788-YPOEG,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0661-KBKPA,Yes,DSL,No,No,Yes,Yes,Yes,Yes
9081-WWXKP,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0784-ZQJZX,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3133-PZNSR,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes
0722-SVSFK,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
3612-YVGSJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9825-YCXWZ,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
5397-NSKQG,No,DSL,Yes,No,No,No,Yes,Yes
8565-HBFNN,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
2000-DHJUY,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8670-ERCJH,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7758-UJWYS,No,DSL,No,No,No,Yes,Yes,No
2050-ONYDQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7055-JCGNI,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0739-UUAJR,No,DSL,Yes,No,Yes,No,Yes,Yes
4826-DXMUP,Yes,DSL,No,No,No,Yes,Yes,Yes
7285-KLOTR,Yes,DSL,Yes,No,Yes,No,Yes,Yes
0654-PQKDW,Yes,DSL,Yes,No,Yes,Yes,Yes,No
7175-NTIXE,Yes,DSL,Yes,No,No,Yes,Yes,Yes
7963-SHNDT,No,DSL,Yes,Yes,No,Yes,No,No
9796-BPKIW,Yes,Fiber optic,No,No,No,No,No,No
0188-GWFLE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8129-GMVGI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2882-DDZPG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3547-LQRIK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9137-NOQKA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5843-TTHGI,Yes,DSL,No,No,Yes,No,No,No
1849-RJYIG,Yes,DSL,Yes,No,No,No,Yes,No
8868-GAGIO,Yes,Fiber optic,Yes,No,Yes,No,No,No
4061-UKJWL,Yes,DSL,No,No,No,No,No,No
5380-XPJNZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8263-QMNTJ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3230-JCNZS,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
0277-ORXQS,No,DSL,No,No,No,Yes,Yes,Yes
7996-BPXHY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3227-WLKLI,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2266-FUBDZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8237-ULIXL,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8216-AZUUZ,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
9153-BTBVV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5186-PEIZU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1074-AMIOH,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4361-FEBGN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7748-UMTRK,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
0380-ZCSBI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7145-FEJWU,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6463-MVYRY,Yes,DSL,Yes,No,Yes,Yes,Yes,No
3969-JQABI,Yes,DSL,Yes,Yes,No,No,Yes,No
9624-EGDEQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1051-EQPZR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5849-ASHZJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5780-INQIK,Yes,DSL,No,No,No,Yes,No,No
4526-ZJJTM,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
8384-FZBJK,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
3750-RNQKR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0962-CQPWQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3096-YXENJ,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1265-BCFEO,Yes,DSL,No,No,Yes,Yes,Yes,Yes
5837-LXSDN,Yes,DSL,No,Yes,No,No,Yes,No
